Index,Time,((robot).imu)->data[10],debug_Y,debug_X
4408,22.043302,1.13708496,-16.3251705,74.8554382
4409,22.048305,1.29638672,-16.2997704,75.1703949
4410,22.053321,1.52709961,-16.2642097,75.6377487
4411,22.058303,1.67541504,-16.2438889,75.9527054
4412,22.063323,1.90063477,-16.2134075,76.4098969
4413,22.068305,2.0489502,-16.1981678,76.6994629
4414,22.073320,2.26867676,-16.1524467,77.3446198
4415,22.078305,2.41149902,-16.1524467,77.3446198
4416,22.083317,2.61474609,-16.1524467,77.3446198
4417,22.088307,2.7520752,-16.1524467,77.3446198
4418,22.093316,2.95532227,-16.1524467,77.3446198
4419,22.098301,3.10913086,-16.1524467,77.3446198
4420,22.103316,3.33984375,-16.1270466,77.4411392
4421,22.108306,3.49914551,-16.091486,77.6443405
4422,22.113323,3.73535156,-16.0508461,77.9999313
4423,22.118302,3.88916016,-16.0254459,78.2285309
4424,22.123318,4.11437988,-15.9898853,78.573967
4425,22.128305,4.34509277,-15.9746447,78.833046
4426,22.133330,4.4934082,-15.9390841,79.2648468
4427,22.138320,4.70214844,-15.9238434,79.3969269
4428,22.143305,4.83947754,-15.8984423,79.7677612
4429,22.148323,5.04272461,-15.8781214,80.0979614
4430,22.153303,5.17456055,-15.8578005,80.5805588
4431,22.158320,5.39428711,-15.8425598,80.8955154
4432,22.163308,5.54260254,-15.8222389,81.3425598
4433,22.168317,5.76782227,-15.8120785,81.637207
4434,22.173302,5.9161377,-15.7815971,82.089325
4435,22.178320,6.05895996,-15.7612762,82.3992004
4436,22.183305,6.27319336,-15.7307949,82.8817978
4437,22.188319,6.42150879,-15.7155542,83.2069168
4438,22.193304,6.63574219,-15.6952333,83.6945953
4439,22.198322,6.78955078,-15.6799927,84.009552
4440,22.203320,7.01477051,-15.6545916,84.4565887
4441,22.208318,7.1685791,-15.6342707,84.7359924
4442,22.213303,7.39929199,-15.5987101,85.1474762
4443,22.218318,7.53662109,-15.5885496,85.4319611
4444,22.223303,7.73986816,-15.5479097,85.9602814
4445,22.228315,7.8717041,-15.5225096,86.3057251
4446,22.233304,8.06945801,-15.466629,86.8188095
4447,22.238318,8.21777344,-15.4259892,87.1642456
4448,22.243308,8.4375,-15.3802681,87.6366882
4449,22.248323,8.50891113,-15.3447075,87.9262543
4450,22.253305,8.73413086,-15.3142271,88.337738
4451,22.258320,8.88244629,-15.2939062,88.6171417
4452,22.263302,9.10217285,-15.2532663,89.0184631
4453,22.268322,9.24499512,-15.2126265,89.3131104
4454,22.273307,9.46472168,-15.1618271,89.7703094
4455,22.278323,9.60754395,-15.116106,90.0852661
4456,22.283308,9.82177734,-15.0805454,90.5424652
4457,22.288321,9.96459961,-15.0246649,90.9641113
4458,22.293301,10.1733398,-14.9941845,91.2384338
4459,22.298358,10.3161621,-14.9484644,91.6549988
4460,22.303301,10.5358887,-14.9230642,91.9344025
4461,22.308317,10.6842041,-14.8875036,92.3611298
4462,22.313319,10.9039307,-14.8570232,92.6557693
4463,22.318306,11.0467529,-14.8367023,92.9504089
4464,22.323323,11.2554932,-14.8113012,93.4025269
4465,22.328305,11.3983154,-14.7859001,93.8444977
4466,22.333321,11.6015625,-14.7706594,94.1239014
4467,22.338304,11.8157959,-14.7655792,94.5404663
4468,22.343322,11.8157959,-14.7554188,94.81987
4469,22.348304,12.1838379,-14.7350979,95.2364349
4470,22.353316,12.1838379,-14.7249374,95.5361557
4471,22.358306,12.5463867,-14.7198572,96.0035095
4472,22.363319,12.7496338,-14.7096968,96.3235474
4473,22.368318,12.8924561,-14.6842957,96.8112259
4474,22.373321,13.0957031,-14.6792154,97.1261826
4475,22.378308,13.2385254,-14.669055,97.6036987
4476,22.383317,13.4637451,-14.669055,97.908493
4477,22.388307,13.6120605,-14.6639748,98.380928
4478,22.393318,13.8372803,-14.6385746,98.6806488
4479,22.398305,13.9801025,-14.6131735,99.1835709
4480,22.403322,14.1943359,-14.5928535,99.5086899
4481,22.408308,14.3371582,-14.5572929,100.00145
4482,22.413301,14.5568848,-14.5217333,100.336731
4483,22.418321,14.699707,-14.4658537,100.824409
4484,22.423302,14.9249268,-14.430294,101.139366
