Index,Time,X,Y
2624,50.858000,-8.13045883,-178.093933
2625,50.875000,-8.14569759,-178.574493
2626,50.895000,-8.12740803,-179.118546
2627,50.912000,-8.11826324,-179.563553
2628,50.929000,-8.12486744,-180.218369
2629,50.947000,-8.15483952,-180.863525
2630,50.965000,-8.15636444,-181.611801
2631,50.985000,-8.11775684,-182.297089
2632,51.005000,-8.09489632,-183.044373
2633,51.025000,-8.10353279,-183.617401
2634,51.043000,-8.1111517,-184.167068
2635,51.062000,-8.10302353,-184.801559
2636,51.082000,-8.10759544,-185.539703
2637,51.099000,-8.14721775,-186.211807
2638,51.117000,-8.18480873,-186.908279
2639,51.135000,-8.1964922,-187.6073
2640,51.154000,-8.20004749,-188.344437
2641,51.176000,-8.22087383,-189.212616
2642,51.193000,-8.24220943,-189.880127
2643,51.211000,-8.24271679,-190.189011
2644,51.230000,-8.24373341,-190.716293
2645,51.248000,-8.27523041,-191.413284
2646,51.267000,-8.33466625,-192.265182
2647,51.285000,-8.32450676,-192.913391
2648,51.303000,-8.28285313,-193.545837
2649,51.319000,-8.24983311,-194.165085
2650,51.340000,-8.23459244,-195.048996
2651,51.359000,-8.24576855,-195.823685
2652,51.378000,-8.23814869,-196.56842
2653,51.397000,-8.23713303,-197.426437
2654,51.419000,-8.21986198,-198.180817
2655,51.437000,-8.22087765,-198.483078
2656,51.456000,-8.22900391,-199.041885
2657,51.477000,-8.19750881,-199.852631
2658,51.502000,-8.19750881,-199.854156
2659,51.525000,-8.18887234,-200.083786
2660,51.545000,-8.20258904,-200.294098
2661,51.564000,-8.21173286,-200.421097
2662,51.583000,-8.23713303,-201.102829
2663,51.602000,-8.24170589,-201.823166
2664,51.632000,-8.24780083,-202.520615
2665,51.654000,-8.25796032,-203.163757
2666,51.673000,-8.25694561,-203.830261
2667,51.691000,-8.24018192,-204.156891
2668,51.709000,-8.22595882,-204.790375
2669,51.736000,-8.20563889,-205.679871
2670,51.756000,-8.23205471,-206.370773
2671,51.776000,-8.21173668,-207.142441
2672,51.796000,-8.15738297,-207.987259
2673,51.815000,-8.14061928,-208.681686
2674,51.839000,-8.19141769,-209.643341
2675,51.860000,-8.21580124,-210.397186
2676,51.878000,-8.20665741,-211.079956
2677,51.895000,-8.2061491,-211.696152
2678,51.913000,-8.21529388,-212.542465
2679,51.933000,-8.23612213,-213.171875
2680,51.952000,-8.23866177,-213.869858
2681,51.968000,-8.20361042,-214.490631
2682,51.986000,-8.17617989,-215.1866
2683,52.004000,-8.17821217,-215.87645
2684,52.022000,-8.21580315,-216.628769
2685,52.040000,-8.22240734,-217.59552
2686,52.066000,-8.19649982,-218.20462
2687,52.083000,-8.18837261,-218.905136
2688,52.105000,-8.13706589,-219.842911
2689,52.126000,-8.11623859,-220.578522
2690,52.143000,-8.12690735,-221.284149
2691,52.164000,-8.14519501,-222.037506
2692,52.183000,-8.16043472,-222.733459
2693,52.199000,-8.11623859,-223.469528
2694,52.217000,-8.09591866,-224.06897
2695,52.234000,-8.11725521,-224.525162
2696,52.252000,-8.10252285,-224.721252
2697,52.269000,-8.0669632,-225.292252
2698,52.288000,-8.02632332,-225.942993
2699,52.307000,-7.99939966,-226.651657
2700,52.324000,-8.00295544,-227.117996
2701,52.342000,-8.01057529,-227.3405
2702,52.364000,-7.99939919,-227.945496
2703,52.381000,-7.98365164,-228.533249
2704,52.398000,-7.98720789,-229.342972
2705,52.417000,-8.00549412,-229.974396
2706,52.435000,-8.02479744,-230.675949
2707,52.451000,-7.99838209,-231.51059
2708,52.476000,-7.97247505,-232.23143
2709,52.493000,-7.97247553,-233.061478
2710,52.511000,-7.97196722,-233.647705
2711,52.530000,-7.99635029,-234.400589
2712,52.556000,-7.9724741,-235.416061
2713,52.573000,-7.95367813,-236.089188
2714,52.593000,-7.93996191,-236.356903
2715,52.613000,-7.91608667,-236.721664
2716,52.633000,-7.89881516,-237.361221
2717,52.649000,-7.88611555,-237.939819
2718,52.666000,-7.83531523,-238.668808
2719,52.685000,-7.7860384,-239.352066
2720,52.702000,-7.76114702,-240.053101
2721,52.722000,-7.74895477,-240.836426
2722,52.739000,-7.73981142,-241.440964
2723,52.757000,-7.6874876,-242.24968
2724,52.776000,-7.63567114,-242.890793
2725,52.792000,-7.59452343,-243.495285
2726,52.810000,-7.59452343,-243.495789
2727,52.828000,-7.60315943,-243.936249
2728,52.846000,-7.57471085,-244.495575
2729,52.863000,-7.53864288,-245.061478
2730,52.881000,-7.51375198,-245.667526
2731,52.899000,-7.49495602,-246.470169
2732,52.916000,-7.48733616,-247.044205
2733,52.933000,-7.46904802,-247.655319
2734,52.951000,-7.43196392,-248.426453
2735,52.969000,-7.39945269,-249.172211
2736,52.991000,-7.39081669,-249.948944
2737,53.009000,-7.39132547,-250.673843
2738,53.027000,-7.39437342,-251.312927
2739,53.048000,-7.36643362,-252.115067
2740,53.066000,-7.33239794,-252.958359
2741,53.087000,-7.27956629,-253.64772
2742,53.115000,-7.23740292,-254.760773
2743,53.138000,-7.21251106,-255.252518
2744,53.156000,-7.19777918,-255.569992
2745,53.173000,-7.18203211,-256.087646
2746,53.189000,-7.17390394,-256.63681
2747,53.208000,-7.20946312,-257.36322
2748,53.227000,-7.22216272,-258.085144
2749,53.244000,-7.19625425,-258.608917
2750,53.264000,-7.14342165,-259.073212
2751,53.282000,-7.1017642,-259.621338
2752,53.300000,-7.10531998,-260.353851
2753,53.319000,-7.1225915,-260.588043
2754,53.342000,-7.09871626,-261.085937
2755,53.361000,-7.04994678,-261.832214
2756,53.379000,-7.03369093,-262.497192
2757,53.398000,-7.02861071,-263.243958
2758,53.416000,-6.9910183,-264.009003
2759,53.436000,-6.92497826,-264.730347
2760,53.456000,-6.85792208,-265.51416
2761,53.474000,-6.83201456,-266.310669
2762,53.491000,-6.81474304,-266.998535
2763,53.510000,-6.78985119,-267.664032
2764,53.528000,-6.77918291,-268.235474
2765,53.547000,-6.73600245,-269.003601
2766,53.565000,-6.70298386,-269.778809
2767,53.585000,-6.67809296,-270.475311
2768,53.607000,-6.66082144,-271.321106
2769,53.627000,-6.65218544,-272.253296
2770,53.649000,-6.62932587,-272.98584
2771,53.667000,-6.60646582,-273.59845
2772,53.685000,-6.58106661,-274.323944
2773,53.705000,-6.62577057,-275.086487
2774,53.722000,-6.60545015,-275.746399
2775,53.743000,-6.54702997,-276.600342
2776,53.761000,-6.51350164,-277.227753
2777,53.779000,-6.49470568,-277.93338
2778,53.803000,-6.50639057,-278.850891
2779,53.821000,-6.49521494,-279.498596
2780,53.849000,-6.42866611,-280.581177
2781,53.868000,-6.4220624,-281.254303
2782,53.883000,-6.42714262,-281.859863
2783,53.900000,-6.41190243,-282.539551
2784,53.921000,-6.34281445,-283.287354
2785,53.937000,-6.28236246,-283.963531
2786,53.955000,-6.26712227,-284.684875
2787,53.974000,-6.22851467,-285.452972
2788,53.991000,-6.19346333,-286.073242
2789,54.011000,-6.1614604,-286.779907
2790,54.028000,-6.13250399,-287.441833
2791,54.044000,-6.10405636,-288.038239
2792,54.061000,-6.04868364,-288.762604
2793,54.082000,-5.98873949,-289.636902
2794,54.102000,-5.9892478,-290.342529
2795,54.122000,-5.96080065,-291.177155
2796,54.141000,-5.90949297,-291.808624
2797,54.159000,-5.87342501,-292.25415
2798,54.175000,-5.88256931,-292.598022
2799,54.198000,-5.90187359,-293.553589
2800,54.218000,-5.89476204,-294.248016
2801,54.236000,-5.84040594,-294.975494
2802,54.252000,-5.81195879,-295.978302
2803,54.275000,-5.77893972,-297.044617
2804,54.295000,-5.76827192,-298.042847
2805,54.313000,-5.76065207,-299.174103
2806,54.331000,-5.77487564,-300.28006
2807,54.354000,-5.68699121,-301.546509
2808,54.381000,-5.63923931,-302.6539
2809,54.398000,-5.63923931,-302.6539
2810,54.420000,-5.63568354,-302.710266
2811,54.436000,-5.59047222,-303.331055
2812,54.454000,-5.59047222,-303.331055
2813,54.471000,-5.58031225,-303.510895
2814,54.492000,-5.5188446,-303.94931
2815,54.511000,-5.50055647,-305.0354
2816,54.528000,-5.47363281,-305.896484
2817,54.546000,-5.47668123,-306.345551
2818,54.565000,-5.44162989,-307.24118
2819,54.585000,-5.38016176,-308.36084
2820,54.604000,-5.31158161,-309.904144
2821,54.627000,-5.30142117,-311.370758
2822,54.643000,-5.25062132,-312.586914
2823,54.661000,-5.16578627,-314.168274
2824,54.689000,-5.1256547,-316.146912
2825,54.706000,-5.06926632,-317.530731
2826,54.726000,-5.04437399,-319.047638
2827,54.744000,-4.96817398,-320.419739
2828,54.761000,-4.90822935,-321.818298
2829,54.781000,-4.89705372,-323.213776
2830,54.798000,-4.81475735,-324.561462
2831,54.815000,-4.75836992,-325.750183
2832,54.833000,-4.69334555,-327.141113
2833,54.856000,-4.62070131,-328.363373
2834,54.879000,-4.60850906,-328.815979
2835,54.897000,-4.59072924,-329.22699
2836,54.916000,-4.56837749,-330.04129
2837,54.934000,-4.51300526,-331.053192
2838,54.954000,-4.47388887,-332.908417
2839,54.971000,-4.44036007,-334.197723
2840,54.988000,-4.41699219,-335.02121
2841,55.014000,-4.39870548,-335.933075
2842,55.033000,-4.37990952,-336.734192
2843,55.052000,-4.32301235,-338.031616
2844,55.071000,-4.33012438,-338.664093
2845,55.088000,-4.29405642,-339.500763
2846,55.106000,-4.23868418,-341.144653
2847,55.127000,-4.2407155,-342.436005
2848,55.145000,-4.11625576,-344.21048
2849,55.165000,-4.0893321,-345.565308
2850,55.184000,-4.0329442,-346.995819
2851,55.202000,-3.96487212,-348.506592
2852,55.218000,-3.92321658,-349.713135
2853,55.238000,-3.86378074,-351.13858
2854,55.255000,-3.81602883,-352.504059
2855,55.274000,-3.81348896,-353.521057
2856,55.294000,-3.79824901,-354.557404
2857,55.315000,-3.76421285,-355.649139
2858,55.365000,-3.75506854,-357.725861
2859,55.385000,-3.67582059,-359.374847
2860,55.408000,-3.58946085,-361.440399
2861,55.427000,-3.53358078,-362.90799
2862,55.443000,-3.48278093,-363.940247
2863,55.461000,-3.42994905,-365.320953
2864,55.477000,-3.42639303,-365.327057
2865,55.496000,-3.41521692,-366.312103
2866,55.516000,-3.34816122,-367.773071
2867,55.534000,-3.28567719,-368.824615
2868,55.553000,-3.26992941,-369.921417
2869,55.572000,-3.19372964,-371.32196
2870,55.597000,-3.13988137,-373.322449
2871,55.626000,-3.09568548,-375.355438
2872,55.647000,-3.06266546,-376.89978
2873,55.664000,-3.03218508,-377.838531
2874,55.681000,-2.98748112,-378.96225
2875,55.697000,-2.97782922,-380.209351
2876,55.715000,-2.90315318,-381.516937
2877,55.738000,-2.82136488,-383.249207
2878,55.756000,-2.76142097,-384.93222
2879,55.774000,-2.65372515,-386.256592
2880,55.792000,-2.56126904,-387.634308
2881,55.810000,-2.50132489,-388.901764
2882,55.829000,-2.43630075,-389.602295
2883,55.858000,-2.41953659,-390.605103
2884,55.878000,-2.36873698,-391.87149
2885,55.899000,-2.37127686,-393.460541
2886,55.916000,-2.36619687,-394.593872
2887,55.932000,-2.37381673,-396.322083
2888,55.955000,-2.38702464,-397.674377
2889,55.971000,-2.36975288,-399.21817
2890,55.989000,-2.35248065,-400.67868
2891,56.009000,-2.346385,-401.941559
2892,56.027000,-2.26713681,-403.295959
2893,56.045000,-2.18941283,-404.723969
2894,56.064000,-2.09797263,-406.306396
2895,56.080000,-1.9877367,-407.610931
2896,56.099000,-1.93388855,-408.791565
2897,56.118000,-1.83381271,-410.313049
2898,56.140000,-1.75405681,-412.034668
2899,56.160000,-1.68293679,-413.657257
2900,56.182000,-1.64788473,-415.254425
2901,56.200000,-1.62654889,-416.710388
2902,56.218000,-1.605721,-417.742645
2903,56.238000,-1.61181688,-418.610352
2904,56.255000,-1.60724485,-420.046936
2905,56.280000,-1.54831684,-421.778717
2906,56.299000,-1.50970876,-423.702545
2907,56.322000,-1.48786473,-424.33551
2908,56.343000,-1.48583281,-425.092957
2909,56.366000,-1.37356472,-426.57431
2910,56.382000,-1.31260467,-427.798645
2911,56.400000,-1.2521528,-429.194092
2912,56.418000,-1.2054168,-429.91394
2913,56.436000,-1.14242482,-430.992432
2914,56.454000,-1.05962086,-432.209595
2915,56.470000,-0.992564797,-433.523285
2916,56.489000,-0.981896818,-434.042938
2917,56.512000,-0.942780733,-435.519196
2918,56.529000,-0.903664827,-436.420837
2919,56.555000,-0.852356791,-437.917419
2920,56.573000,-0.830512762,-439.133514
2921,56.590000,-0.820860863,-440.484314
2922,56.611000,-0.71672076,-442.046417
2923,56.631000,-0.669984877,-443.746704
2924,56.650000,-0.586672962,-445.101593
2925,56.668000,-0.498281002,-446.48645
2926,56.688000,-0.433764994,-448.150177
2927,56.706000,-0.378392994,-448.899994
2928,56.723000,-0.360104978,-450.06842
2929,56.740000,-0.311844975,-451.537567
2930,56.758000,-0.227008954,-452.818237
2931,56.775000,-0.174684957,-454.224457
2932,56.793000,-0.110168956,-455.542694
2933,56.811000,-0.0781649575,-456.830994
2934,56.830000,-0.0720689595,-458.081726
2935,56.864000,0.02546704,-460.086761
2936,56.883000,0.104207039,-461.601593
2937,56.900000,0.152975023,-462.766418
2938,56.918000,0.19971104,-464.328491
2939,56.937000,0.251019061,-465.759003
2940,56.954000,0.327219039,-466.9086
2941,56.973000,0.378019065,-468.47937
2942,56.991000,0.418659061,-469.76004
2943,57.009000,0.49587509,-471.275879
2944,57.026000,0.544135034,-472.286804
2945,57.043000,0.57258296,-473.002563
2946,57.062000,0.595950961,-473.605591
2947,57.079000,0.625415027,-474.642944
2948,57.096000,0.676214933,-475.776306
2949,57.124000,0.732095063,-477.944489
2950,57.141000,0.775783122,-479.271851
2951,57.159000,0.821502984,-480.952789
2952,57.181000,0.87230289,-482.473755
2953,57.201000,0.909894824,-483.842773
2954,57.226000,0.952566743,-486.012482
2955,57.245000,1.00438261,-487.355164
2956,57.264000,1.09226668,-489.005676
2957,57.284000,1.16643453,-490.298523
2958,57.303000,1.26193857,-492.035828
2959,57.321000,1.33001065,-493.144775
2960,57.337000,1.4351666,-494.804382
2961,57.360000,1.50984263,-496.310089
2962,57.386000,1.61550689,-498.32077
2963,57.410000,1.70237482,-500.324829
2964,57.432000,1.74149084,-500.914612
2965,57.453000,1.81007075,-502.272491
2966,57.473000,1.82480288,-503.539459
2967,57.492000,1.8578229,-505.015686
2968,57.510000,1.86595082,-506.319702
2969,57.528000,1.90913093,-507.911743
2970,57.556000,1.93707085,-510.012756
2971,57.576000,1.99142671,-511.57074
2972,57.597000,2.10217047,-513.079468
2973,57.616000,2.12045884,-514.584106
2974,57.635000,2.18395853,-515.904846
2975,57.651000,2.19716644,-516.231506
2976,57.671000,2.19767451,-516.243713
2977,57.694000,2.23933077,-517.166321
2978,57.712000,2.2779386,-518.02124
2979,57.729000,2.34143829,-519.109375
2980,57.747000,2.4201777,-520.305237
2981,57.769000,2.4775815,-521.474609
2982,57.788000,2.47046924,-522.52417
2983,57.807000,2.44710112,-523.519409
2984,57.825000,2.44202113,-524.596924
2985,57.848000,2.44202113,-524.596924
2986,57.874000,2.44202113,-524.596924
2987,57.908000,2.45472097,-524.944519
2988,57.929000,2.4882493,-525.561707
2989,57.950000,2.49282122,-526.08551
2990,57.969000,2.47910523,-526.738831
2991,57.986000,2.46234107,-527.46228
2992,58.004000,2.45370507,-527.951477
2993,58.021000,2.45421314,-527.975891
2994,58.038000,2.45421314,-527.975891
2995,58.060000,2.47300911,-528.069397
2996,58.082000,2.4994247,-528.193359
2997,58.104000,2.50450468,-528.275635
2998,58.128000,2.51415658,-528.579956
2999,58.149000,2.51466441,-528.83252
3000,58.166000,2.48621631,-529.179016
3001,58.183000,2.47148418,-529.603271
3002,58.203000,2.47148418,-529.603271
3003,58.222000,2.47148418,-529.603271
3004,58.240000,2.47148418,-529.603271
3005,58.257000,2.47250032,-529.58905
3006,58.284000,2.4750402,-529.455017
3007,58.302000,2.48875618,-529.419922
3008,58.318000,2.48672414,-529.446289
3009,58.337000,2.48316789,-529.491089
3010,58.362000,2.46081543,-529.385925
3011,58.385000,2.44659114,-529.244263
3012,58.403000,2.44608307,-529.244263
3013,58.421000,2.45471931,-528.891724
3014,58.440000,2.4694519,-528.319214
3015,58.462000,2.49231243,-527.962036
3016,58.480000,2.50806069,-527.668396
3017,58.500000,2.51009274,-527.58667
3018,58.517000,2.51364875,-527.467834
3019,58.533000,2.52380872,-527.271301
3020,58.553000,2.5090766,-527.100159
3021,58.569000,2.5090766,-527.100159
3022,58.611000,2.53396845,-526.65564
3023,58.628000,2.57968831,-525.976563
3024,58.651000,2.6045804,-525.141479
3025,58.667000,2.60508847,-524.625366
3026,58.684000,2.6122005,-524.563416
3027,58.707000,2.63302851,-524.234741
3028,58.724000,2.68027258,-523.613464
3029,58.745000,2.6655407,-523.126282
3030,58.764000,2.6655407,-523.102417
3031,58.781000,2.66300058,-522.997253
3032,58.801000,2.65944457,-522.2276
3033,58.821000,2.64115644,-521.596191
3034,58.845000,2.64674449,-521.046021
3035,58.864000,2.6665566,-520.23877
3036,58.882000,2.6665566,-520.203735
3037,58.899000,2.6762085,-520.080872
3038,58.930000,2.68890858,-518.871216
3039,58.951000,2.71024442,-518.836182
3040,58.971000,2.7229445,-518.61261
3041,58.987000,2.74174047,-518.126953
3042,59.005000,2.80168462,-517.230347
3043,59.025000,2.85553241,-516.163574
3044,59.046000,2.90785646,-514.934204
3045,59.063000,2.97186399,-513.611328
3046,59.082000,3.01097965,-512.096497
3047,59.109000,3.07752776,-509.819122
3048,59.134000,3.08565569,-509.005798
3049,59.150000,3.11867571,-507.936462
3050,59.169000,3.1074996,-506.90979
3051,59.197000,3.1339159,-505.820648
3052,59.214000,3.14407611,-504.944336
3053,59.231000,3.14712405,-504.172699
3054,59.248000,3.17658782,-503.087616
3055,59.267000,3.22840357,-501.819183
3056,59.286000,3.24008727,-501.316284
3057,59.308000,3.27717137,-500.575165
3058,59.325000,3.30561948,-499.535767
3059,59.344000,3.35641932,-498.089478
3060,59.363000,3.41687131,-496.387695
3061,59.385000,3.41839576,-494.967285
3062,59.437000,3.48189664,-491.238556
3063,59.454000,3.53726864,-489.980225
3064,59.471000,3.5448885,-488.838745
3065,59.488000,3.59416389,-487.478821
3066,59.519000,3.63480425,-485.378265
3067,59.539000,3.66477609,-483.808502
3068,59.560000,3.67188787,-483.208038
3069,59.578000,3.677984,-483.074432
3070,59.599000,3.70592451,-481.835876
3071,59.618000,3.73234057,-480.713684
3072,59.634000,3.80955648,-479.343658
3073,59.653000,3.80803251,-479.217163
3074,59.673000,3.80701661,-478.875763
3075,59.692000,3.84308434,-477.696198
3076,59.714000,3.85273623,-476.450073
3077,59.732000,3.88169217,-475.190247
3078,59.748000,3.91522026,-473.926331
3079,59.765000,3.94112849,-472.635986
3080,59.785000,3.96906877,-471.576782
3081,59.804000,3.97821236,-470.719818
3082,59.822000,3.96703601,-469.423462
3083,59.848000,3.98532391,-467.719635
3084,59.873000,3.96449637,-465.559082
3085,59.895000,3.98837233,-464.228638
3086,59.912000,3.95484447,-462.960693
3087,59.928000,4.00716829,-461.863403
3088,59.945000,4.06914425,-460.632507
3089,59.962000,4.06050825,-460.326202
3090,59.981000,4.10419655,-459.218719
3091,59.999000,4.13924742,-457.918793
3092,60.016000,4.18649101,-456.552246
3093,60.035000,4.23221064,-455.276703
3094,60.052000,4.23627472,-454.669128
3095,60.069000,4.25303841,-454.168762
3096,60.093000,4.26218271,-452.994263
3097,60.116000,4.25913525,-452.394867
3098,60.143000,4.22357559,-450.854614
3099,60.161000,4.22001934,-449.528198
3100,60.179000,4.1539793,-448.100708
3101,60.196000,4.13416719,-446.4151
3102,60.215000,4.13772297,-444.908386
3103,60.234000,4.22001934,-442.898712
3104,60.254000,4.22306728,-442.059509
3105,60.275000,4.26777172,-440.798157
3106,60.294000,4.28656721,-439.249298
3107,60.313000,4.31196642,-437.082214
3108,60.335000,4.31247377,-436.013428
3109,60.364000,4.3373661,-434.118561
3110,60.383000,4.33177805,-433.188385
3111,60.403000,4.33177853,-431.947845
3112,60.421000,4.34905005,-430.332458
3113,60.438000,4.3952775,-428.58136
3114,60.456000,4.48011398,-427.059875
3115,60.477000,4.49230576,-426.682922
3116,60.495000,4.51313353,-426.065704
3117,60.513000,4.56748962,-424.205902
3118,60.535000,4.5659647,-423.26355
3119,60.554000,4.61981297,-421.693298
3120,60.571000,4.66705704,-419.966064
3121,60.592000,4.71633339,-417.922394
3122,60.616000,4.77830887,-415.047089
3123,60.637000,4.78948498,-413.057251
3124,60.653000,4.80218554,-412.446136
3125,60.671000,4.82707787,-411.535828
3126,60.690000,4.81132984,-409.301636
3127,60.706000,4.79863024,-407.456604
3128,60.724000,4.81895018,-405.504364
3129,60.744000,4.81183815,-403.779205
3130,60.765000,4.81641006,-402.208984
3131,60.783000,4.8524785,-400.526459
3132,60.800000,4.87889481,-399.555664
3133,60.818000,4.91496277,-397.884338
3134,60.840000,4.98303556,-396.191162
3135,60.864000,5.07549191,-393.566833
3136,60.884000,5.1120677,-391.842163
3137,60.903000,5.1491518,-390.257202
3138,60.922000,5.1857276,-388.207947
3139,60.940000,5.28935909,-386.004791
3140,60.964000,5.31679201,-384.395447
3141,60.982000,5.35692406,-383.087402
3142,61.001000,5.39349985,-381.08844
3143,61.023000,5.44125175,-379.004089
3144,61.041000,5.4356637,-377.936768
3145,61.060000,5.46512699,-376.395508
3146,61.077000,5.47985888,-376.069855
3147,61.103000,5.59111071,-372.890289
3148,61.130000,5.67747068,-369.985016
3149,61.151000,5.68864727,-367.968292
3150,61.169000,5.68864727,-367.931702
3151,61.188000,5.73843098,-366.481873
3152,61.205000,5.754179,-363.996704
3153,61.227000,5.75671911,-362.668274
3154,61.245000,5.77449894,-362.239532
3155,61.262000,5.80751848,-360.864899
3156,61.278000,5.81361485,-359.502991
3157,61.299000,5.87914705,-358.31427
3158,61.316000,5.96245956,-356.48291
3159,61.334000,6.03307152,-355.62439
3160,61.365000,6.11536694,-353.62085
3161,61.383000,6.19563007,-351.653351
3162,61.401000,6.2413497,-349.656952
3163,61.418000,6.24592161,-347.635651
3164,61.436000,6.29418087,-345.409027
3165,61.455000,6.33126497,-343.428802
3166,61.474000,6.36072826,-341.331299
3167,61.491000,6.42524385,-339.406494
3168,61.508000,6.48823547,-337.436462
3169,61.528000,6.61371231,-335.278961
3170,61.546000,6.68229198,-333.281525
3171,61.563000,6.74172783,-331.693024
3172,61.582000,6.79201937,-329.230743
3173,61.602000,6.78490734,-327.2724
3174,61.622000,6.78236818,-324.792847
3175,61.641000,6.75798512,-322.78418
3176,61.662000,6.77119207,-320.631348
3177,61.680000,6.80675173,-318.38147
3178,61.697000,6.82757998,-316.407898
3179,61.716000,6.89565182,-314.483582
3180,61.735000,6.96677208,-312.251923
3181,61.753000,7.05160761,-310.251923
3182,61.772000,7.11764717,-308.324585
3183,61.790000,7.1618433,-306.359161
3184,61.807000,7.21213579,-304.347961
3185,61.827000,7.26344395,-302.108185
3186,61.844000,7.29798746,-300.330719
3187,61.869000,7.35843897,-297.197876
3188,61.889000,7.40060234,-295.000275
3189,61.908000,7.43463802,-292.934753
3190,61.926000,7.47222996,-290.75238
3191,61.945000,7.49458218,-289.030243
3192,61.972000,7.54995441,-286.023376
3193,61.993000,7.54792261,-283.85675
3194,62.012000,7.58551455,-281.932434
3195,62.031000,7.60583401,-281.14859
3196,62.049000,7.59415054,-279.37616
3197,62.067000,7.60329437,-277.54837
3198,62.089000,7.63225079,-274.703094
3199,62.114000,7.66171408,-272.286591
3200,62.132000,7.69981432,-270.285553
3201,62.150000,7.74604273,-268.386169
3202,62.166000,7.791255,-266.590881
3203,62.184000,7.93603516,-261.830444
3204,62.229000,8.00969505,-259.337738
3205,62.249000,8.02188683,-257.710083
3206,62.267000,8.07268524,-255.745132
3207,62.285000,8.07370186,-253.821838
3208,62.306000,8.08436871,-251.725342
3209,62.323000,8.10925961,-250.359848
3210,62.343000,8.16107464,-248.506699
3211,62.366000,8.23930454,-245.906265
3212,62.383000,8.28502274,-243.898636
3213,62.402000,8.3312521,-241.81076
3214,62.421000,8.3449688,-239.618713
3215,62.440000,8.36630344,-237.813797
3216,62.458000,8.35919094,-235.863602
3217,62.477000,8.34344292,-233.592819
3218,62.495000,8.36173153,-231.555237
3219,62.513000,8.35157204,-229.600449
3220,62.532000,8.38103676,-227.459229
3221,62.550000,8.40694427,-226.074936
3222,62.569000,8.41710281,-224.468643
3223,62.589000,8.46231556,-222.315247
3224,62.612000,8.47044277,-220.017059
3225,62.628000,8.52632141,-218.445816
3226,62.646000,8.550704,-216.67189
3227,62.665000,8.58778763,-214.751648
3228,62.682000,8.59845543,-213.131622
3229,62.701000,8.57407188,-211.470459
3230,62.719000,8.62030029,-209.606598
3231,62.744000,8.70767403,-207.434387
3232,62.762000,8.73104191,-205.88652
3233,62.781000,8.78742981,-204.216721
3234,62.798000,8.83873749,-202.31424
3235,62.816000,8.86362839,-200.81868
3236,62.834000,8.93271732,-198.773483
3237,62.871000,8.98199177,-195.71785
3238,62.889000,9.02059937,-194.111526
3239,62.913000,9.00840855,-192.431564
3240,62.930000,9.01856709,-191.228119
3241,62.948000,9.01348782,-189.913925
3242,62.967000,9.03228569,-188.436142
3243,62.985000,9.05870247,-187.832138
3244,63.003000,9.05870247,-187.832138
3245,63.023000,9.06530666,-187.722916
3246,63.039000,9.06886292,-187.567459
3247,63.056000,9.06886292,-187.566956
3248,63.073000,9.06987858,-187.486176
3249,63.093000,9.03025532,-186.961411
3250,63.112000,9.02314281,-186.816635
3251,63.130000,9.03889084,-186.083069
3252,63.148000,9.05158901,-185.135635
3253,63.167000,9.02314091,-184.696701
3254,63.185000,9.00028133,-184.125229
3255,63.202000,8.97894669,-183.315994
3256,63.221000,8.99520302,-182.340607
3257,63.239000,8.99672699,-181.465851
3258,63.256000,9.02517509,-180.589523
3259,63.272000,9.06784725,-179.569458
3260,63.291000,9.08918285,-178.557526
3261,63.310000,9.09832668,-177.465332
3262,63.330000,9.15725327,-176.685547
3263,63.355000,9.19078159,-176.101852
3264,63.373000,9.19941711,-175.538452
3265,63.392000,9.15573025,-174.892288
3266,63.410000,9.12372684,-174.319275
3267,63.426000,9.12728214,-173.739655
3268,63.443000,9.16081047,-173.088882
3269,63.463000,9.17046356,-172.412231
3270,63.481000,9.15725613,-171.710678
3271,63.498000,9.14709759,-171.136627
3272,63.515000,9.13541222,-170.449295
3273,63.531000,9.11966515,-169.841736
3274,63.549000,9.12068081,-169.17218
3275,63.569000,9.14862061,-168.44014
3276,63.588000,9.1912899,-167.848328
3277,63.607000,9.17300224,-167.427704
3278,63.629000,9.11864567,-167.014694
3279,63.646000,9.12525082,-166.771881
3280,63.662000,9.1272831,-166.543793
3281,63.680000,9.13490295,-166.296875
3282,63.699000,9.17859173,-166.130264
3283,63.715000,9.17859173,-166.032211
3284,63.733000,9.2227869,-165.704559
3285,63.751000,9.24209023,-165.340836
3286,63.768000,9.23904133,-164.982697
3287,63.786000,9.19586277,-164.582901
3288,63.802000,9.17198658,-164.290817
3289,63.820000,9.16589069,-163.998718
3290,63.841000,9.17351151,-163.858002
3291,63.864000,9.18570232,-163.744705
3292,63.881000,9.18316078,-163.766556
3293,63.899000,9.17147827,-163.867142
3294,63.917000,9.17147827,-163.988037
3295,63.937000,9.16385937,-164.057129
3296,63.956000,9.16284275,-164.070328
3297,63.973000,9.16843033,-164.047485
3298,63.998000,9.16944695,-164.005859
3299,64.017000,9.17147923,-163.986557
3300,64.037000,9.21110344,-164.048508
3301,64.059000,9.20449924,-164.275589
3302,64.078000,9.1831646,-164.627136
3303,64.099000,9.1552248,-165.101608
3304,64.119000,9.16335297,-165.605057
3305,64.136000,9.15928841,-165.946457
3306,64.153000,9.13287354,-166.262939
3307,64.171000,9.12880993,-166.347763
