-5328.161,-2340.778,-1.487,59.781,-1090.930,-0.018
-5327.521,-2356.471,-1.485,57.582,-1092.052,-0.003
-5326.709,-2371.975,-1.484,57.464,-1091.050,0.008
-5325.985,-2387.513,-1.484,56.476,-1090.553,0.007
-5325.054,-2403.162,-1.484,57.754,-1091.271,0.012
-5324.169,-2418.771,-1.484,58.367,-1091.464,0.011
-5323.389,-2434.284,-1.484,57.813,-1090.650,0.008
-5322.499,-2449.753,-1.484,58.482,-1089.508,0.007
-5321.772,-2465.453,-1.484,57.356,-1090.900,-0.001
-5320.843,-2481.193,-1.485,58.489,-1092.504,-0.007
-5319.807,-2496.946,-1.485,60.553,-1094.004,-0.002
-5318.805,-2512.615,-1.485,61.961,-1094.421,-0.006
-5317.551,-2528.247,-1.485,65.756,-1094.393,-0.007
-5316.316,-2543.948,-1.485,68.798,-1095.083,-0.002
-5315.072,-2559.875,-1.484,71.491,-1097.995,0.008
-5313.896,-2575.851,-1.483,73.089,-1100.986,0.014
-5312.438,-2591.745,-1.483,77.345,-1102.687,0.018
-5311.124,-2607.698,-1.481,79.496,-1104.751,0.026
-5309.859,-2623.579,-1.480,80.822,-1105.771,0.036
-5308.841,-2639.644,-1.479,79.417,-1108.530,0.037
-5307.597,-2655.485,-1.480,80.547,-1108.575,0.028
-5306.579,-2671.210,-1.480,79.181,-1107.426,0.023
-5305.507,-2686.944,-1.480,78.576,-1106.535,0.018
-5304.511,-2702.645,-1.480,77.266,-1105.442,0.013
-5303.487,-2718.446,-1.481,76.444,-1105.532,0.005
-5302.588,-2734.260,-1.482,74.460,-1105.744,-0.004
-5301.795,-2750.065,-1.482,71.674,-1105.840,-0.006
-5300.722,-2765.728,-1.482,72.184,-1104.452,-0.004
-5299.842,-2781.393,-1.482,70.624,-1103.286,-0.009
-5298.981,-2796.991,-1.482,69.100,-1101.606,-0.008
-5298.069,-2812.566,-1.481,68.327,-1099.937,0.005
-5297.242,-2828.095,-1.481,66.792,-1098.038,0.005
-5296.333,-2843.955,-1.481,66.332,-1099.830,0.003
-5295.481,-2859.506,-1.481,65.335,-1098.169,0.007
-5294.615,-2875.095,-1.481,64.654,-1097.146,0.009
-5293.794,-2890.825,-1.480,63.590,-1097.735,0.011
-5292.880,-2906.610,-1.480,63.652,-1098.791,0.013
-5291.886,-2922.292,-1.479,64.526,-1098.634,0.015
-5290.987,-2937.973,-1.480,64.284,-1098.491,0.008
-5290.110,-2953.479,-1.480,63.865,-1096.573,0.007
-5289.143,-2969.054,-1.480,64.430,-1095.641,0.001
-5288.106,-2984.786,-1.481,65.621,-1096.463,-0.004
-5287.078,-3000.424,-1.480,66.560,-1096.200,0.004
-5285.778,-3016.302,-1.480,70.147,-1098.442,0.007
-5284.761,-3031.744,-1.479,70.305,-1095.876,0.013
-5283.818,-3047.394,-1.478,69.672,-1095.817,0.020
-5282.799,-3063.058,-1.477,69.918,-1095.917,0.025
-5281.876,-3078.812,-1.477,69.136,-1096.923,0.027
-5280.763,-3094.411,-1.477,70.431,-1096.189,0.022
-5279.520,-3110.052,-1.476,72.869,-1096.000,0.029
-5278.382,-3125.814,-1.475,73.858,-1097.079,0.033
-5277.434,-3141.430,-1.475,72.764,-1096.497,0.028
-5276.228,-3157.177,-1.475,74.478,-1097.346,0.020
-5275.282,-3172.958,-1.475,73.263,-1098.421,0.020
-5274.172,-3188.876,-1.475,73.910,-1100.756,0.012
-5272.584,-3208.786,-1.475,79.388,-1143.835,0.012
-5271.266,-3227.773,-1.475,81.286,-1171.078,0.017
-5269.982,-3246.510,-1.474,82.550,-1191.744,0.016
-5268.621,-3264.358,-1.475,84.419,-1200.215,0.011
-5267.121,-3281.953,-1.475,87.451,-1204.838,0.007
-5265.733,-3299.010,-1.474,88.872,-1203.240,0.011
-5264.354,-3315.625,-1.474,89.993,-1197.335,0.014
-5263.024,-3331.806,-1.474,90.456,-1187.823,0.013
-5261.759,-3347.874,-1.474,90.176,-1178.549,0.012
-5260.453,-3363.817,-1.473,90.357,-1169.351,0.014
-5259.194,-3379.392,-1.472,90.028,-1157.721,0.021
-5258.174,-3394.996,-1.472,87.286,-1148.093,0.018
-5256.889,-3410.589,-1.472,87.689,-1139.775,0.014
-5255.614,-3425.768,-1.472,87.908,-1128.410,0.014
-5254.423,-3441.185,-1.473,87.244,-1121.173,0.007
-5253.384,-3456.558,-1.473,85.115,-1114.550,0.001
-5252.389,-3471.915,-1.474,82.839,-1108.724,-0.011
-5251.337,-3487.259,-1.475,81.481,-1103.634,-0.018
-5250.317,-3502.735,-1.477,79.999,-1100.646,-0.028
-5249.323,-3517.865,-1.477,78.473,-1094.539,-0.028
-5248.294,-3533.088,-1.478,77.516,-1090.286,-0.032
-5247.262,-3548.021,-1.479,76.745,-1083.668,-0.033
-5246.182,-3562.843,-1.479,76.577,-1076.887,-0.035
-5245.198,-3577.183,-1.480,75.441,-1066.139,-0.038
-5244.318,-3591.555,-1.479,73.408,-1057.295,-0.023
-5243.659,-3605.490,-1.480,69.397,-1045.262,-0.023
-5242.800,-3619.035,-1.478,68.030,-1030.979,-0.002
-5241.852,-3632.192,-1.478,67.787,-1014.806,-0.002
-5240.877,-3645.180,-1.477,67.851,-999.263,0.006
-5239.670,-3658.056,-1.476,70.307,-984.860,0.012
-5238.744,-3670.801,-1.474,69.503,-971.222,0.028
-5237.679,-3683.443,-1.473,70.236,-958.534,0.035
-5236.744,-3696.001,-1.473,69.539,-946.851,0.032
-5235.914,-3708.436,-1.473,67.854,-935.614,0.026
-5235.094,-3720.760,-1.474,66.314,-924.889,0.014
-5234.212,-3733.103,-1.474,65.638,-915.937,0.010
-5233.296,-3744.867,-1.476,65.421,-902.341,-0.009
-5232.438,-3756.337,-1.477,64.632,-887.713,-0.018
-5231.402,-3767.622,-1.477,65.796,-873.331,-0.016
