Index,Time,((robot).imu)->data[10],debug_Y,debug_X
139,0.139670,0,19.2000008,257.100006
140,0.140666,0,19.2000008,257.100006
141,0.141686,0,19.2000008,257.100006
142,0.142668,0,19.2000008,257.100006
143,0.143672,0,19.2000008,257.100006
144,0.144665,0,19.2000008,257.100006
145,0.145668,0,19.2000008,257.100006
146,0.146667,0,19.2000008,257.100006
147,0.147669,0,19.2000008,257.100006
148,0.148668,0,19.2000008,257.100006
149,0.149671,0,19.2000008,257.100006
150,0.150670,0,19.2000008,257.100006
151,0.151685,0,19.2000008,257.100006
152,0.152667,0,19.2000008,257.100006
153,0.153671,0,19.2000008,257.100006
154,0.154665,0,19.2000008,257.100006
155,0.155669,0,19.2000008,257.100006
156,0.156668,0,19.2000008,257.100006
157,0.157672,0,19.2000008,257.100006
158,0.158671,0,19.2000008,257.100006
159,0.159667,0,19.2000008,257.100006
160,0.160666,0,19.2000008,257.100006
161,0.161670,0,19.2000008,257.100006
162,0.162810,0,19.2000008,257.100006
163,0.163665,0,19.2000008,257.100006
164,0.164672,0,19.2000008,257.100006
165,0.165671,0,19.2000008,257.100006
166,0.166667,0,19.2000008,257.100006
167,0.167666,0,19.2000008,257.100006
168,0.168670,0,19.2000008,257.100006
169,0.169669,0,19.2000008,257.100006
170,0.170665,0,19.2000008,257.100006
171,0.171672,0,19.2000008,257.100006
172,0.172668,0,19.2000008,257.100006
173,0.173679,0,19.2000008,257.100006
174,0.174666,0,19.2000008,257.100006
175,0.175670,0,19.2000008,257.100006
176,0.176669,0,19.2000008,257.100006
177,0.177672,0,19.2000008,257.100006
178,0.178672,0,19.2000008,257.100006
179,0.179667,0,19.2000008,257.100006
180,0.180667,0,19.2000008,257.100006
181,0.181670,0,19.2000008,257.100006
182,0.182670,0,19.2000008,257.100006
183,0.183665,0,19.2000008,257.100006
184,0.184682,0,19.2000008,257.100006
185,0.185672,0,19.2000008,257.100006
186,0.186667,0,19.2000008,257.100006
187,0.187666,0,19.2000008,257.100006
188,0.188669,0,19.2000008,257.100006
189,0.189667,0,19.2000008,257.100006
190,0.190670,0,19.2000008,257.100006
191,0.191669,0,19.2000008,257.100006
192,0.192672,0,19.2000008,257.100006
193,0.193670,0,19.2000008,257.100006
194,0.194668,0,19.2000008,257.100006
195,0.195680,0,19.2000008,257.100006
196,0.196671,0,19.2000008,257.100006
197,0.197666,0,19.2000008,257.100006
198,0.198672,0,19.2000008,257.100006
199,0.199667,0,19.2000008,257.100006
200,0.200666,0,19.2000008,257.100006
201,0.201669,0,19.2000008,257.100006
202,0.202667,0,19.2000008,257.100006
203,0.203671,0,19.2000008,257.100006
204,0.204672,0,19.2000008,257.100006
205,0.205680,0,19.2000008,257.100006
206,0.206671,0,19.2000008,257.100006
207,0.207666,0,19.2000008,257.100006
208,0.208672,0,19.2000008,257.100006
209,0.209667,0,19.2000008,257.100006
210,0.210666,0,19.2000008,257.100006
211,0.211669,0,19.2000008,257.100006
212,0.212667,0,19.2000008,257.100006
213,0.213671,0,19.2000008,257.100006
214,0.214672,0,19.2000008,257.100006
215,0.215708,0,19.2000008,257.100006
216,0.216854,0,19.2000008,257.100006
217,0.217669,0,19.2000008,257.100006
218,0.218672,0,19.2000008,257.100006
219,0.219671,0,19.2000008,257.100006
220,0.220667,0,19.2000008,257.100006
221,0.221666,0,19.2000008,257.100006
222,0.222670,0,19.2000008,257.100006
223,0.223669,0,19.2000008,257.100006
224,0.224668,0,19.2000008,257.100006
225,0.225667,0,19.2000008,257.100006
226,0.226687,0,19.2000008,257.100006
227,0.227670,0,19.2000008,257.100006
228,0.228666,0,19.2000008,257.100006
229,0.229665,0,19.2000008,257.100006
230,0.230669,0,19.2000008,257.100006
231,0.231668,0,19.2000008,257.100006
232,0.232672,0,19.2000008,257.100006
233,0.233671,0,19.2000008,257.100006
234,0.234670,0,19.2000008,257.100006
235,0.235669,0,19.2000008,257.100006
236,0.236746,0,19.2000008,257.100006
237,0.237665,0,19.2000008,257.100006
238,0.238672,0,19.2000008,257.100006
239,0.239668,0,19.2000008,257.100006
240,0.240667,0,19.2000008,257.100006
241,0.241671,0,19.2000008,257.100006
242,0.242670,0,19.2000008,257.100006
243,0.243666,0,19.2000008,257.100006
244,0.244669,0,19.2000008,257.100006
245,0.245672,0,19.2000008,257.100006
246,0.246713,0,19.2000008,257.100006
247,0.247672,0,19.2000008,257.100006
248,0.248671,0,19.2000008,257.100006
249,0.249667,0,19.2000008,257.100006
250,0.250665,0,19.2000008,257.100006
251,0.251667,0,19.2000008,257.100006
252,0.252666,0,19.2000008,257.100006
253,0.253669,0,19.2000008,257.100006
254,0.254670,0,19.2000008,257.100006
255,0.255665,0,19.2000008,257.100006
256,0.256671,0,19.2000008,257.100006
257,0.257690,0,19.2000008,257.100006
258,0.258683,0,19.2000008,257.100006
259,0.259668,0,19.2000008,257.100006
260,0.260672,0,19.2000008,257.100006
261,0.261670,0,19.2000008,257.100006
262,0.262665,0,19.2000008,257.100006
263,0.263671,0,19.2000008,257.100006
264,0.264669,0,19.2000008,257.100006
265,0.265668,0,19.2000008,257.100006
266,0.266671,0,19.2000008,257.100006
267,0.267669,0,19.2000008,257.100006
268,0.268687,0,19.2000008,257.100006
269,0.269669,0,19.2000008,257.100006
270,0.270672,0,19.2000008,257.100006
271,0.271671,0,19.2000008,257.100006
272,0.272682,0,19.2000008,257.100006
273,0.273672,0,19.2000008,257.100006
274,0.274670,0,19.2000008,257.100006
275,0.275669,0,19.2000008,257.100006
276,0.276672,0,19.2000008,257.100006
277,0.277671,0,19.2000008,257.100006
278,0.278686,0,19.2000008,257.100006
